STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period,TIMELINESS,Timeliness,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,NLD,Netherlands,A,Annual,CO2_AIRTRACAP,CO2 emissions from air transport per capita,T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2020,,446.33,,A,Normal value,,,0,Units,_Z,Not applicable,,,0,"close to real-time, very timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,NLD,Netherlands,A,Annual,CO2_AIRTRACAP,CO2 emissions from air transport per capita,T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2022,,553.01,,A,Normal value,,,0,Units,_Z,Not applicable,,,0,"close to real-time, very timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CRI,Costa Rica,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,H,Transportation and storage,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CRI,Costa Rica,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,H,Transportation and storage,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,GRC,Greece,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,BTE,Industry (except construction),2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,GRC,Greece,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,BTE,Industry (except construction),2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MEX,Mexico,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,BTE,Industry (except construction),2021,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MEX,Mexico,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,BTE,Industry (except construction),2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,POL,Poland,A,Annual,CO2_AIRTRACAP,CO2 emissions from air transport per capita,T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2020,,30.48,,A,Normal value,,,0,Units,_Z,Not applicable,,,0,"close to real-time, very timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,POL,Poland,A,Annual,CO2_AIRTRACAP,CO2 emissions from air transport per capita,T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2022,,99.16,,A,Normal value,,,0,Units,_Z,Not applicable,,,0,"close to real-time, very timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ISL,Iceland,A,Annual,CO2_PBEM,Production-based CO2 emissions,IX,Index,_T,Total - all activities,2020,,66.99,,A,Normal value,,,0,Units,_Z,Not applicable,2000,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ISL,Iceland,A,Annual,CO2_PBEM,Production-based CO2 emissions,IX,Index,_T,Total - all activities,2022,,85.27,,A,Normal value,,,0,Units,_Z,Not applicable,2000,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,PRT,Portugal,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,BTE,Industry (except construction),2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,PRT,Portugal,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,BTE,Industry (except construction),2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,GRC,Greece,A,Annual,LAND,Land resources,_X,Unspecified,_T,Total - all activities,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,GRC,Greece,A,Annual,LAND,Land resources,_X,Unspecified,_T,Total - all activities,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,TUR,Türkiye,A,Annual,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,_T,Total - all activities,2020,,6.49,,A,Normal value,,,0,Units,Q,Constant prices,2015,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,TUR,Türkiye,A,Annual,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,_T,Total - all activities,2022,,7.46,,A,Normal value,,,0,Units,Q,Constant prices,2015,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,LVA,Latvia,A,Annual,NRG_INT,Energy intensity per capita,TOE_PS,Tonnes of oil equivalent per person,_T,Total - all activities,2020,,2.25,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IRL,Ireland,A,Annual,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,_T,Total - all activities,2020,,14.19,,A,Normal value,,,0,Units,Q,Constant prices,2015,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IRL,Ireland,A,Annual,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,_T,Total - all activities,2022,,17.74,,A,Normal value,,,0,Units,Q,Constant prices,2015,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MEX,Mexico,A,Annual,CO2_AIRTRAGDP,CO2 emissions from air transport per unit of GDP,KG,Kilogramme,_T,Total - all activities,2020,,2.71,,A,Normal value,,,0,Units,_Z,Not applicable,,,0,"close to real-time, very timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ITA,Italy,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,_T,Total - all activities,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ITA,Italy,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,_T,Total - all activities,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,POL,Poland,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,HTN,Services,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,POL,Poland,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,HTN,Services,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ISL,Iceland,A,Annual,CO2_PBEMCAP,"Production-based CO2 intensity, energy-related CO2 per capita",T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2020,,3.95,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ISL,Iceland,A,Annual,CO2_PBEMCAP,"Production-based CO2 intensity, energy-related CO2 per capita",T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2022,,4.82,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,NZL,New Zealand,A,Annual,NRG,Energy productivity,_X,Unspecified,HTN,Services,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,NZL,New Zealand,A,Annual,NRG,Energy productivity,_X,Unspecified,HTN,Services,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CZE,Czechia,A,Annual,NRG,Energy productivity,_X,Unspecified,BTE,Industry (except construction),2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CZE,Czechia,A,Annual,NRG,Energy productivity,_X,Unspecified,BTE,Industry (except construction),2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHE,Switzerland,A,Annual,ECOPOL,Economic opportunities and policy responses,_X,Unspecified,_T,Total - all activities,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHE,Switzerland,A,Annual,ECOPOL,Economic opportunities and policy responses,_X,Unspecified,_T,Total - all activities,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,FIN,Finland,A,Annual,CO2_PBEM,Production-based CO2 emissions,IX,Index,_T,Total - all activities,2020,,65.97,,A,Normal value,,,0,Units,_Z,Not applicable,2000,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,FIN,Finland,A,Annual,CO2_PBEM,Production-based CO2 emissions,IX,Index,_T,Total - all activities,2022,,62.58,,A,Normal value,,,0,Units,_Z,Not applicable,2000,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,NLD,Netherlands,A,Annual,EGS,Environmental goods and services,_X,Unspecified,_T,Total - all activities,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,NLD,Netherlands,A,Annual,EGS,Environmental goods and services,_X,Unspecified,_T,Total - all activities,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SVK,Slovak Republic,A,Annual,WATER,Freshwater resources,_X,Unspecified,_T,Total - all activities,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SVK,Slovak Republic,A,Annual,WATER,Freshwater resources,_X,Unspecified,_T,Total - all activities,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SVN,Slovenia,A,Annual,NRG,Energy productivity,_X,Unspecified,HTN,Services,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SVN,Slovenia,A,Annual,NRG,Energy productivity,_X,Unspecified,HTN,Services,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CHE,Switzerland,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2020,,62.19,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,NRG,Energy productivity,_X,Unspecified,H,Transportation and storage,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ESP,Spain,A,Annual,NRG,Energy productivity,_X,Unspecified,H,Transportation and storage,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,AUT,Austria,A,Annual,CO2_PBEMCAP,"Production-based CO2 intensity, energy-related CO2 per capita",T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2020,,6.43,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,AUT,Austria,A,Annual,CO2_PBEMCAP,"Production-based CO2 intensity, energy-related CO2 per capita",T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2022,,6.17,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,BEL,Belgium,A,Annual,CO2_AIRTRAGDP,CO2 emissions from air transport per unit of GDP,KG,Kilogramme,_T,Total - all activities,2020,,2.66,,A,Normal value,,,0,Units,_Z,Not applicable,,,0,"close to real-time, very timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ITA,Italy,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,HTN,Services,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ITA,Italy,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,HTN,Services,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,FRA,France,A,Annual,WATER,Freshwater resources,_X,Unspecified,_T,Total - all activities,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,FRA,France,A,Annual,WATER,Freshwater resources,_X,Unspecified,_T,Total - all activities,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,LVA,Latvia,A,Annual,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,_T,Total - all activities,2022,,9.81,,A,Normal value,,,0,Units,Q,Constant prices,2015,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,LVA,Latvia,A,Annual,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,_T,Total - all activities,2021,,8.54,,A,Normal value,,,0,Units,Q,Constant prices,2015,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ISR,Israel,A,Annual,RE_TPES,Renewable energy supply,PT_SUP_NRG,Percentage of energy supply,_T,Total - all activities,2020,,4.47,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,_T,Total - all activities,2020,,11.55,,A,Normal value,,,0,Units,Q,Constant prices,2015,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,_T,Total - all activities,2022,,12.62,,A,Normal value,,,0,Units,Q,Constant prices,2015,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,BEL,Belgium,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,H,Transportation and storage,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,BEL,Belgium,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,H,Transportation and storage,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,LVA,Latvia,A,Annual,CO2_PBEM,Production-based CO2 emissions,T,Tonnes,_T,Total - all activities,2020,,6.38,,A,Normal value,,,6,Millions,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,LVA,Latvia,A,Annual,CO2_PBEM,Production-based CO2 emissions,T,Tonnes,_T,Total - all activities,2022,,5.91,,A,Normal value,,,6,Millions,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,POL,Poland,A,Annual,NRG_PROD,"Energy productivity, GDP per unit of TES",USD_TOE,US dollars per tonne of oil equivalent,_T,Total - all activities,2020,,11752.17,,A,Normal value,,,0,Units,Q,Constant prices,2015,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,RENV,Exposure to environmental risks,_X,Unspecified,_T,Total - all activities,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,RENV,Exposure to environmental risks,_X,Unspecified,_T,Total - all activities,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,NLD,Netherlands,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2020,,26.71,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ISL,Iceland,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,_T,Total - all activities,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ISL,Iceland,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,_T,Total - all activities,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,GBR,United Kingdom,A,Annual,ASEW,Access to drinking water and sewage treatment,_X,Unspecified,_T,Total - all activities,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,GBR,United Kingdom,A,Annual,ASEW,Access to drinking water and sewage treatment,_X,Unspecified,_T,Total - all activities,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,FIN,Finland,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,A,"Agriculture, forestry and fishing",2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,FIN,Finland,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,A,"Agriculture, forestry and fishing",2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,KOR,Korea,A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,KOR,Korea,A,Annual,GHG,GHG Productivity,_X,Unspecified,_T,Total - all activities,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,COL,Colombia,A,Annual,RENV,Exposure to environmental risks,_X,Unspecified,_T,Total - all activities,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,COL,Colombia,A,Annual,RENV,Exposure to environmental risks,_X,Unspecified,_T,Total - all activities,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,LUX,Luxembourg,A,Annual,NRG,Energy productivity,_X,Unspecified,A,"Agriculture, forestry and fishing",2021,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,LUX,Luxembourg,A,Annual,NRG,Energy productivity,_X,Unspecified,A,"Agriculture, forestry and fishing",2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,GRC,Greece,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,_O,Other,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,GRC,Greece,A,Annual,ENVRESPROD,Environmental and resource productivity,_X,Unspecified,_O,Other,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CAN,Canada,A,Annual,CO2_AIRTRACAP,CO2 emissions from air transport per capita,T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2020,,247.79,,A,Normal value,,,0,Units,_Z,Not applicable,,,0,"close to real-time, very timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CAN,Canada,A,Annual,CO2_AIRTRACAP,CO2 emissions from air transport per capita,T_CO2E_PS,Tonnes of CO2-equivalent per person,_T,Total - all activities,2022,,442.12,,A,Normal value,,,0,Units,_Z,Not applicable,,,0,"close to real-time, very timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,BEL,Belgium,A,Annual,CO2_PBEM,Production-based CO2 emissions,T,Tonnes,_T,Total - all activities,2021,,86.36,,A,Normal value,,,6,Millions,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,BEL,Belgium,A,Annual,CO2_PBEM,Production-based CO2 emissions,T,Tonnes,_T,Total - all activities,2020,,82.55,,A,Normal value,,,6,Millions,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,BEL,Belgium,A,Annual,NRG_INT,Energy intensity per capita,TOE_PS,Tonnes of oil equivalent per person,_T,Total - all activities,2020,,4.37,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SWE,Sweden,A,Annual,EGS,Environmental goods and services,_X,Unspecified,_T,Total - all activities,2021,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SWE,Sweden,A,Annual,EGS,Environmental goods and services,_X,Unspecified,_T,Total - all activities,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,USA,United States,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2020,,2037.92,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SVN,Slovenia,A,Annual,NRG,Energy productivity,_X,Unspecified,BTE,Industry (except construction),2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SVN,Slovenia,A,Annual,NRG,Energy productivity,_X,Unspecified,BTE,Industry (except construction),2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CAN,Canada,A,Annual,WATER,Freshwater resources,_X,Unspecified,_T,Total - all activities,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,CAN,Canada,A,Annual,WATER,Freshwater resources,_X,Unspecified,_T,Total - all activities,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,GRC,Greece,A,Annual,NRG,Energy productivity,_X,Unspecified,BTE,Industry (except construction),2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,GRC,Greece,A,Annual,NRG,Energy productivity,_X,Unspecified,BTE,Industry (except construction),2022,,,,A,Normal value,,,0,Units,,,,,,,,
